group_name,run_id,run_directory,source_file,relative_path,category,extension,size_bytes,line_count,modified_time_iso,sha256
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/message_context/perception.multi_sensor_fusion.657901.csv,202607271206/trace/message_context/perception.multi_sensor_fusion.657901.csv,trace_message_context,.csv,237861,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/message_context/perception.pointcloud_ground_detection.657901.csv,202607271206/trace/message_context/perception.pointcloud_ground_detection.657901.csv,trace_message_context,.csv,181019,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/message_context/perception.pointcloud_map_based_roi.657901.csv,202607271206/trace/message_context/perception.pointcloud_map_based_roi.657901.csv,trace_message_context,.csv,175533,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/message_context/perception.pointcloud_preprocess.657901.csv,202607271206/trace/message_context/perception.pointcloud_preprocess.657901.csv,trace_message_context,.csv,175988,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/message_context/perception.radar_detection.657901.csv,202607271206/trace/message_context/perception.radar_detection.657901.csv,trace_message_context,.csv,148788,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/message_context/planning.657896.csv,202607271206/trace/message_context/planning.657896.csv,trace_message_context,.csv,144725,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/message_context/prediction.657892.csv,202607271206/trace/message_context/prediction.657892.csv,trace_message_context,.csv,151246,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/trace_anchor/perception.657901.csv,202607271206/trace/trace_anchor/perception.657901.csv,trace_anchor,.csv,108625,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/collect_time.txt,202607271211/collect_time.txt,collection_window,.txt,63,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/log/localization.log.INFO.20260727-120934.719143,202607271211/log/localization.log.INFO.20260727-120934.719143,localization_log,.719143,94628,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/log/perception.log.INFO.20260727-120942.719157,202607271211/log/perception.log.INFO.20260727-120942.719157,perception_log,.719157,1714367,-1,2026-07-27T17:24:48+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/log/planning.log.INFO.20260727-120936.719151,202607271211/log/planning.log.INFO.20260727-120936.719151,planning_log,.719151,67368207,-1,2026-07-27T17:25:00+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/log/prediction.log.INFO.20260727-120935.719147,202607271211/log/prediction.log.INFO.20260727-120935.719147,prediction_log,.719147,67600,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/log/scb_control_delay_20260727120915_480783.csv,202607271211/log/scb_control_delay_20260727120915_480783.csv,control_delay_evidence,.csv,2183,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/events/control.719153.csv,202607271211/trace/events/control.719153.csv,trace_events,.csv,3425101,-1,2026-07-27T17:24:48+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/events/guardian.719149.csv,202607271211/trace/events/guardian.719149.csv,trace_events,.csv,566415,-1,2026-07-27T17:24:48+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/events/perception.lidar_detection.719157.csv,202607271211/trace/events/perception.lidar_detection.719157.csv,trace_events,.csv,61019,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/events/perception.lidar_detection_filter.719157.csv,202607271211/trace/events/perception.lidar_detection_filter.719157.csv,trace_events,.csv,64671,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/events/perception.lidar_tracking.719157.csv,202607271211/trace/events/perception.lidar_tracking.719157.csv,trace_events,.csv,60495,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/events/perception.multi_sensor_fusion.719157.csv,202607271211/trace/events/perception.multi_sensor_fusion.719157.csv,trace_events,.csv,94328,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/events/perception.pointcloud_ground_detection.719157.csv,202607271211/trace/events/perception.pointcloud_ground_detection.719157.csv,trace_events,.csv,69219,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/events/perception.pointcloud_map_based_roi.719157.csv,202607271211/trace/events/perception.pointcloud_map_based_roi.719157.csv,trace_events,.csv,67732,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/events/perception.pointcloud_preprocess.719157.csv,202607271211/trace/events/perception.pointcloud_preprocess.719157.csv,trace_events,.csv,66116,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/events/perception.radar_detection.719157.csv,202607271211/trace/events/perception.radar_detection.719157.csv,trace_events,.csv,59549,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/events/planning.719151.csv,202607271211/trace/events/planning.719151.csv,trace_events,.csv,502847,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/events/prediction.719147.csv,202607271211/trace/events/prediction.719147.csv,trace_events,.csv,334107,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/fusion_inputs/perception.multi_sensor_fusion.719157.csv,202607271211/trace/fusion_inputs/perception.multi_sensor_fusion.719157.csv,trace_fusion_inputs,.csv,65784,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/message_context/control.719153.csv,202607271211/trace/message_context/control.719153.csv,trace_message_context,.csv,851725,-1,2026-07-27T17:24:48+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/message_context/guardian.719149.csv,202607271211/trace/message_context/guardian.719149.csv,trace_message_context,.csv,850218,-1,2026-07-27T17:24:48+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/message_context/perception.lidar_detection.719157.csv,202607271211/trace/message_context/perception.lidar_detection.719157.csv,trace_message_context,.csv,93229,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/message_context/perception.lidar_detection_filter.719157.csv,202607271211/trace/message_context/perception.lidar_detection_filter.719157.csv,trace_message_context,.csv,94010,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/message_context/perception.lidar_tracking.719157.csv,202607271211/trace/message_context/perception.lidar_tracking.719157.csv,trace_message_context,.csv,91400,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/message_context/perception.multi_sensor_fusion.719157.csv,202607271211/trace/message_context/perception.multi_sensor_fusion.719157.csv,trace_message_context,.csv,139817,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/message_context/perception.pointcloud_ground_detection.719157.csv,202607271211/trace/message_context/perception.pointcloud_ground_detection.719157.csv,trace_message_context,.csv,106377,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/message_context/perception.pointcloud_map_based_roi.719157.csv,202607271211/trace/message_context/perception.pointcloud_map_based_roi.719157.csv,trace_message_context,.csv,103347,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/message_context/perception.pointcloud_preprocess.719157.csv,202607271211/trace/message_context/perception.pointcloud_preprocess.719157.csv,trace_message_context,.csv,103614,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/message_context/perception.radar_detection.719157.csv,202607271211/trace/message_context/perception.radar_detection.719157.csv,trace_message_context,.csv,88080,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/message_context/planning.719151.csv,202607271211/trace/message_context/planning.719151.csv,trace_message_context,.csv,85054,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/message_context/prediction.719147.csv,202607271211/trace/message_context/prediction.719147.csv,trace_message_context,.csv,88885,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/trace/trace_anchor/perception.719157.csv,202607271211/trace/trace_anchor/perception.719157.csv,trace_anchor,.csv,64186,-1,2026-07-27T17:24:46+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/collect_time.txt,202607271643/collect_time.txt,collection_window,.txt,63,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/carla_collision_actor_history_20260727164411.csv,202607271643/log/carla_collision_actor_history_20260727164411.csv,carla_actor_history,.csv,45064,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/carla_collision_events_20260727164411.csv,202607271643/log/carla_collision_events_20260727164411.csv,carla_collision_event,.csv,1392,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/carla_collision_events_20260727164411.jsonl,202607271643/log/carla_collision_events_20260727164411.jsonl,carla_collision_event,.jsonl,1494,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/localization.log.INFO.20260727-164121.1218450,202607271643/log/localization.log.INFO.20260727-164121.1218450,localization_log,.1218450,106436,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/perception.log.INFO.20260727-164129.1218462,202607271643/log/perception.log.INFO.20260727-164129.1218462,perception_log,.1218462,1925220,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/planning.log.INFO.20260727-164122.1218458,202607271643/log/planning.log.INFO.20260727-164122.1218458,planning_log,.1218458,73417178,-1,2026-07-27T17:25:12+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/prediction.log.INFO.20260727-164122.1218454,202607271643/log/prediction.log.INFO.20260727-164122.1218454,prediction_log,.1218454,70340,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/scb_control_delay_20260727164101_910365.csv,202607271643/log/scb_control_delay_20260727164101_910365.csv,control_delay_evidence,.csv,2179,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/events/control.1218460.csv,202607271643/trace/events/control.1218460.csv,trace_events,.csv,3864587,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/events/guardian.1218456.csv,202607271643/trace/events/guardian.1218456.csv,trace_events,.csv,640901,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/events/perception.lidar_detection.1218462.csv,202607271643/trace/events/perception.lidar_detection.1218462.csv,trace_events,.csv,68586,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/events/perception.lidar_detection_filter.1218462.csv,202607271643/trace/events/perception.lidar_detection_filter.1218462.csv,trace_events,.csv,72589,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/events/perception.lidar_tracking.1218462.csv,202607271643/trace/events/perception.lidar_tracking.1218462.csv,trace_events,.csv,68013,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/events/perception.multi_sensor_fusion.1218462.csv,202607271643/trace/events/perception.multi_sensor_fusion.1218462.csv,trace_events,.csv,107042,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/events/perception.pointcloud_ground_detection.1218462.csv,202607271643/trace/events/perception.pointcloud_ground_detection.1218462.csv,trace_events,.csv,77563,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/events/perception.pointcloud_map_based_roi.1218462.csv,202607271643/trace/events/perception.pointcloud_map_based_roi.1218462.csv,trace_events,.csv,75799,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/events/perception.pointcloud_preprocess.1218462.csv,202607271643/trace/events/perception.pointcloud_preprocess.1218462.csv,trace_events,.csv,74033,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/events/perception.radar_detection.1218462.csv,202607271643/trace/events/perception.radar_detection.1218462.csv,trace_events,.csv,68919,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/events/planning.1218458.csv,202607271643/trace/events/planning.1218458.csv,trace_events,.csv,555790,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/events/prediction.1218454.csv,202607271643/trace/events/prediction.1218454.csv,trace_events,.csv,376592,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/fusion_inputs/perception.multi_sensor_fusion.1218462.csv,202607271643/trace/fusion_inputs/perception.multi_sensor_fusion.1218462.csv,trace_fusion_inputs,.csv,72134,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/message_context/control.1218460.csv,202607271643/trace/message_context/control.1218460.csv,trace_message_context,.csv,954913,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/message_context/guardian.1218456.csv,202607271643/trace/message_context/guardian.1218456.csv,trace_message_context,.csv,953090,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/message_context/perception.lidar_detection.1218462.csv,202607271643/trace/message_context/perception.lidar_detection.1218462.csv,trace_message_context,.csv,103871,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/message_context/perception.lidar_detection_filter.1218462.csv,202607271643/trace/message_context/perception.lidar_detection_filter.1218462.csv,trace_message_context,.csv,104728,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/message_context/perception.lidar_tracking.1218462.csv,202607271643/trace/message_context/perception.lidar_tracking.1218462.csv,trace_message_context,.csv,101868,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/message_context/perception.multi_sensor_fusion.1218462.csv,202607271643/trace/message_context/perception.multi_sensor_fusion.1218462.csv,trace_message_context,.csv,157309,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/message_context/perception.pointcloud_ground_detection.1218462.csv,202607271643/trace/message_context/perception.pointcloud_ground_detection.1218462.csv,trace_message_context,.csv,118242,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/message_context/perception.pointcloud_map_based_roi.1218462.csv,202607271643/trace/message_context/perception.pointcloud_map_based_roi.1218462.csv,trace_message_context,.csv,114714,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/message_context/perception.pointcloud_preprocess.1218462.csv,202607271643/trace/message_context/perception.pointcloud_preprocess.1218462.csv,trace_message_context,.csv,115006,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/message_context/perception.radar_detection.1218462.csv,202607271643/trace/message_context/perception.radar_detection.1218462.csv,trace_message_context,.csv,101231,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/message_context/planning.1218458.csv,202607271643/trace/message_context/planning.1218458.csv,trace_message_context,.csv,95131,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/message_context/prediction.1218454.csv,202607271643/trace/message_context/prediction.1218454.csv,trace_message_context,.csv,99447,-1,2026-07-27T17:24:58+08:00,SKIPPED
delay_300ms,202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/trace/trace_anchor/perception.1218462.csv,202607271643/trace/trace_anchor/perception.1218462.csv,trace_anchor,.csv,71790,-1,2026-07-27T17:24:58+08:00,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/__pycache__/analysis_chapter5_figures.cpython-312.pyc,__pycache__/analysis_chapter5_figures.cpython-312.pyc,other,.pyc,31268,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/__pycache__/analysis_chapter6_figures.cpython-312.pyc,__pycache__/analysis_chapter6_figures.cpython-312.pyc,other,.pyc,32311,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/__pycache__/analysis_chapter7_baseline_collision.cpython-311.pyc,__pycache__/analysis_chapter7_baseline_collision.cpython-311.pyc,other,.pyc,32946,-1,NOT_RECOMPUTED,SKIPPED
