control_seq,control_record_time_sec,control_steering_target,control_throttle,control_brake,chassis_record_time_sec,chassis_time_delta_ms,chassis_speed_mps,chassis_steering_percentage,chassis_steering_percentage_cmd,chassis_brake_percentage,chassis_throttle_percentage,localization_record_time_sec,localization_time_delta_ms,localization_x,localization_y,localization_heading
6987,1783598544.3241348,-0.26634658349659623,27.96335725338798,0.0,1783598544.3215895,-2.5453567504882812,5.123166084289551,-0.07957358658313751,,0.0,57.10493469238281,1783598544.3214595,-2.675294876098633,124.17813873291016,-132.9904022216797,-0.0006345436073518229
6988,1783598544.3346915,-0.2705586969395821,28.155044338383025,0.0,1783598544.3215895,-13.102054595947266,5.123166084289551,-0.07957358658313751,,0.0,57.10493469238281,1783598544.3214595,-13.231992721557617,124.17813873291016,-132.9904022216797,-0.0006345436073518229
6989,1783598544.3423016,-0.2764013843283231,28.162477859165104,0.0,1783598544.3215895,-20.71213722229004,5.123166084289551,-0.07957358658313751,,0.0,57.10493469238281,1783598544.3214595,-20.84207534790039,124.17813873291016,-132.9904022216797,-0.0006345436073518229
6990,1783598544.354619,-0.2814407321957946,28.354768785052993,0.0,1783598544.3215895,-33.02955627441406,5.123166084289551,-0.07957358658313751,,0.0,57.10493469238281,1783598544.3214595,-33.159494400024414,124.17813873291016,-132.9904022216797,-0.0006345436073518229
6991,1783598544.3628514,-0.2848500140005372,28.362806145409913,0.0,1783598544.3215895,-41.261911392211914,5.123166084289551,-0.07957358658313751,,0.0,57.10493469238281,1783598544.3214595,-41.391849517822266,124.17813873291016,-132.9904022216797,-0.0006345436073518229
6992,1783598544.3750153,-0.2868946824826019,28.569214876033772,0.0,1783598544.4208748,45.859575271606445,5.175812721252441,-0.0869385302066803,,0.0,58.000553131103516,1783598544.4218946,46.87929153442383,124.6963119506836,-132.99095153808594,-0.0007979932718766847
6993,1783598544.38271,-0.28823548541531396,28.577892869904556,0.0,1783598544.4208748,38.16485404968262,5.175812721252441,-0.0869385302066803,,0.0,58.000553131103516,1783598544.4218946,39.1845703125,124.6963119506836,-132.99095153808594,-0.0007979932718766847
6994,1783598544.3923373,-0.2891337294405925,28.78410455502518,0.0,1783598544.4208748,28.537511825561523,5.175812721252441,-0.0869385302066803,,0.0,58.000553131103516,1783598544.4218946,29.557228088378906,124.6963119506836,-132.99095153808594,-0.0007979932718766847
6995,1783598544.404431,-0.28961445366961996,28.79342318240983,0.0,1783598544.4208748,16.443729400634766,5.175812721252441,-0.0869385302066803,,0.0,58.000553131103516,1783598544.4218946,17.46344566345215,124.6963119506836,-132.99095153808594,-0.0007979932718766847
6996,1783598544.414201,-0.28979510323305524,29.000275501044317,0.0,1783598544.4208748,6.6738128662109375,5.175812721252441,-0.0869385302066803,,0.0,58.000553131103516,1783598544.4218946,7.69352912902832,124.6963119506836,-132.99095153808594,-0.0007979932718766847
6997,1783598544.424277,-0.2901080868008183,28.23807884079163,0.0,1783598544.4208748,-3.402233123779297,5.175812721252441,-0.0869385302066803,,0.0,58.000553131103516,1783598544.4218946,-2.382516860961914,124.6963119506836,-132.99095153808594,-0.0007979932718766847
6998,1783598544.434112,-0.2910087597959392,28.443911111676616,0.0,1783598544.4208748,-13.237237930297852,5.175812721252441,-0.0869385302066803,,0.0,58.000553131103516,1783598544.4218946,-12.217521667480469,124.6963119506836,-132.99095153808594,-0.0007979932718766847
6999,1783598544.444278,-0.2922340602868301,28.451865283133028,0.0,1783598544.4208748,-23.403167724609375,5.175812721252441,-0.0869385302066803,,0.0,58.000553131103516,1783598544.4218946,-22.383451461791992,124.6963119506836,-132.99095153808594,-0.0007979932718766847
7000,1783598544.4544082,-0.2932835388403927,28.658341395690936,0.0,1783598544.4208748,-33.533334732055664,5.175812721252441,-0.0869385302066803,,0.0,58.000553131103516,1783598544.4218946,-32.51361846923828,124.6963119506836,-132.99095153808594,-0.0007979932718766847
