record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,planning_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,routing_header_timestamp_sec,routing_header_sequence_num,routing_header_module_name,routing_header_lidar_timestamp,routing_header_camera_timestamp,routing_header_radar_timestamp
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598569573425387,1783598569.5734253,/apollo/planning,apollo.planning.ADCTrajectory,1783598569.5727873,532,532,planning,1783598569418348778,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598569662274566,1783598569.6622746,/apollo/planning,apollo.planning.ADCTrajectory,1783598569.6608486,533,533,planning,1783598569518388148,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598569756522745,1783598569.7565227,/apollo/planning,apollo.planning.ADCTrajectory,1783598569.755878,534,534,planning,1783598569618396784,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598569856882258,1783598569.856882,/apollo/planning,apollo.planning.ADCTrajectory,1783598569.8562365,535,535,planning,1783598569718626938,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598569962777542,1783598569.9627776,/apollo/planning,apollo.planning.ADCTrajectory,1783598569.962157,536,536,planning,1783598569818690091,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598570068138865,1783598570.0681388,/apollo/planning,apollo.planning.ADCTrajectory,1783598570.067409,537,537,planning,1783598569918325820,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598570181565889,1783598570.181566,/apollo/planning,apollo.planning.ADCTrajectory,1783598570.1806107,538,538,planning,1783598570018392809,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598570269381067,1783598570.269381,/apollo/planning,apollo.planning.ADCTrajectory,1783598570.2687385,539,539,planning,1783598570118323941,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598570397769618,1783598570.3977697,/apollo/planning,apollo.planning.ADCTrajectory,1783598570.3969002,540,540,planning,1783598570218281458,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598570478920813,1783598570.4789207,/apollo/planning,apollo.planning.ADCTrajectory,1783598570.478251,541,541,planning,1783598570318422100,0,0,1783598537.4674547,0,dreamview,0,0,0
