source_line,wall_time,tid,msg_time,queue_wait_ms,inject_sleep_ms,proc_ms,total_ms,down_sample_ms,fuse_ms,shuffle_ms,cloud_to_array_ms,inference_ms,postprocess_ms,nms_ms,proc_over_bridge_step_ms
152146,19:26:21.312148,389563,1783941979.347061,1868.4,0.0,96.7,1965.1,nan,nan,nan,nan,nan,nan,nan,-3.299999999999997
152194,19:26:21.424657,389563,1783941979.447544,1864.8,0.0,112.3,1977.1,nan,nan,nan,nan,nan,nan,nan,12.299999999999997
152241,19:26:21.520387,389563,1783941979.547499,1877.3,0.0,95.5,1972.9,0.078721,3.9223,0.000256,0.545704,90.0727,0.087905,0.654218,-4.5
152285,19:26:21.614727,389563,1783941979.647211,1873.4,0.0,94.2,1967.5,0.091617,4.77441,0.000288,0.643882,87.628,0.084097,0.772492,-5.799999999999997
152331,19:26:21.709780,389563,1783941979.747064,1867.8,0.0,94.9,1962.7,nan,nan,nan,nan,nan,nan,nan,-5.099999999999994
152377,19:26:21.805217,389563,1783941979.84855,1861.4,0.0,95.2,1956.7,0.097634,5.69596,0.000288,0.812045,87.6222,0.075297,0.756684,-4.799999999999997
152423,19:26:21.898826,389563,1783941979.947132,1858.3,0.0,93.4,1951.7,0.079362,3.83702,0.000256,0.543753,88.1483,0.079169,0.60177,-6.599999999999994
152469,19:26:21.993307,389563,1783941980.047322,1851.7,0.0,94.3,1946.0,0.076033,4.67735,0.000288,0.691755,87.528,0.08717,1.06981,-5.700000000000003
152516,19:26:22.089388,389563,1783941980.148257,1845.3,0.0,95.8,1941.1,nan,nan,nan,nan,nan,nan,nan,-4.200000000000003
152562,19:26:22.181988,389563,1783941980.247719,1841.8,0.0,92.4,1934.3,0.081889,4.30115,0.000224,0.560553,86.9215,0.080321,0.348422,-7.599999999999994
152608,19:26:22.274050,389563,1783941980.348048,1834.1,0.0,91.9,1926.0,nan,nan,nan,nan,nan,nan,nan,-8.099999999999994
152656,19:26:22.368364,389563,1783941980.447464,1826.8,0.0,94.1,1920.9,nan,nan,nan,nan,nan,nan,nan,-5.900000000000006
152703,19:26:22.460738,389563,1783941980.547664,1820.9,0.0,92.2,1913.1,nan,nan,nan,nan,nan,nan,nan,-7.799999999999997
152749,19:26:22.554478,389563,1783941980.647994,1812.9,0.0,93.6,1906.5,nan,nan,nan,nan,nan,nan,nan,-6.400000000000006
152797,19:26:22.646732,389563,1783941980.747426,1807.2,0.0,92.1,1899.3,0.08125,3.87235,0.000288,0.5202,86.5318,0.082209,0.816845,-7.900000000000006
152845,19:26:22.740792,389563,1783941980.848256,1798.6,0.0,93.9,1892.5,0.090978,5.62799,0.000352,0.701834,86.7251,0.070849,0.5386,-6.099999999999994
152887,19:26:22.833041,389563,1783941980.948177,1792.8,0.0,92.1,1884.9,0.080481,4.15728,0.000256,0.522216,86.2398,0.090817,0.793548,-7.900000000000006
152932,19:26:22.930336,389563,1783941981.047806,1785.4,0.0,97.1,1882.5,0.079425,4.5354,0.000352,0.665354,90.8796,0.078401,0.75582,-2.9000000000000057
152978,19:26:23.024559,389563,1783941981.148095,1782.4,0.0,94.1,1876.5,nan,nan,nan,nan,nan,nan,nan,-5.900000000000006
153025,19:26:23.136525,389558,1783941981.248287,1776.5,0.0,111.8,1888.2,0.138402,17.1218,0.000384,1.41109,91.0455,0.137922,1.5631,11.799999999999997
153074,19:26:23.231209,389558,1783941981.347086,1789.6,0.0,94.5,1884.1,nan,nan,nan,nan,nan,nan,nan,-5.5
153116,19:26:23.323109,389558,1783941981.447898,1783.5,0.0,91.8,1875.2,nan,nan,nan,nan,nan,nan,nan,-8.200000000000003
153161,19:26:23.416778,389558,1783941981.547809,1775.6,0.0,93.4,1869.0,0.092225,5.13758,0.000288,0.712011,86.1981,0.080161,0.969871,-6.599999999999994
153207,19:26:23.508618,389558,1783941981.647008,1770.0,0.0,91.6,1861.6,0.081409,4.04573,0.000288,0.581961,85.6201,0.069377,0.999504,-8.400000000000006
153253,19:26:23.601293,389558,1783941981.748567,1760.2,0.0,92.5,1852.7,0.098018,3.78688,0.000256,0.601321,86.4895,0.101442,1.247,-7.5
153302,19:26:23.695286,389558,1783941981.847355,1754.1,0.0,93.8,1847.9,nan,nan,nan,nan,nan,nan,nan,-6.200000000000003
153351,19:26:23.789708,389558,1783941981.94838,1747.1,0.0,94.2,1841.3,nan,nan,nan,nan,nan,nan,nan,-5.799999999999997
153397,19:26:23.885218,389558,1783941982.047091,1742.8,0.0,95.3,1838.1,nan,nan,nan,nan,nan,nan,nan,-4.700000000000003
153443,19:26:23.978796,389558,1783941982.147203,1738.2,0.0,93.4,1831.6,0.080513,3.6335,0.000256,0.525224,87.2766,0.114721,1.51484,-6.599999999999994
153489,19:26:24.076213,389558,1783941982.246882,1732.1,0.0,97.2,1829.3,0.090561,5.06651,0.00032,0.753068,89.0057,0.090913,1.87068,-2.799999999999997
153535,19:26:24.170578,389558,1783941982.347592,1728.8,0.0,94.2,1823.0,0.088193,5.35036,0.000256,0.634346,86.7305,0.081378,1.11816,-5.799999999999997
153579,19:26:24.264405,389558,1783941982.446961,1723.8,0.0,93.6,1817.4,nan,nan,nan,nan,nan,nan,nan,-6.400000000000006
153626,19:26:24.359959,389558,1783941982.547033,1717.6,0.0,95.3,1812.9,0.104962,5.70038,0.00032,0.724907,87.4125,0.08141,1.11,-4.700000000000003
153662,19:26:24.454275,389558,1783941982.647094,1713.0,0.0,94.2,1807.2,nan,nan,nan,nan,nan,nan,nan,-5.799999999999997
153710,19:26:24.549155,389558,1783941982.747209,1707.3,0.0,94.7,1801.9,0.082402,4.55716,0.000288,0.656138,87.7325,0.080673,1.41183,-5.299999999999997
153765,19:26:24.643759,389558,1783941982.847726,1701.6,0.0,94.4,1796.0,nan,nan,nan,nan,nan,nan,nan,-5.599999999999994
153815,19:26:24.737622,389558,1783941982.947032,1696.9,0.0,93.7,1790.6,0.079809,4.08934,0.000256,0.55988,87.4423,0.076193,1.3094,-6.299999999999997
153857,19:26:24.832283,389558,1783941983.047115,1690.6,0.0,94.5,1785.2,0.122114,3.92109,0.000416,0.519688,88.4905,0.07565,1.23999,-5.5
153903,19:26:24.926604,389558,1783941983.148495,1683.9,0.0,94.2,1778.1,nan,nan,nan,nan,nan,nan,nan,-5.799999999999997
153950,19:26:25.019507,389558,1783941983.246909,1679.9,0.0,92.7,1772.6,nan,nan,nan,nan,nan,nan,nan,-7.299999999999997
153994,19:26:25.114123,389558,1783941983.34757,1672.1,0.0,94.4,1766.6,nan,nan,nan,nan,nan,nan,nan,-5.599999999999994
154041,19:26:25.207240,389558,1783941983.448129,1666.2,0.0,92.9,1759.1,nan,nan,nan,nan,nan,nan,nan,-7.099999999999994
154089,19:26:25.300683,389558,1783941983.54774,1659.7,0.0,93.3,1752.9,nan,nan,nan,nan,nan,nan,nan,-6.700000000000003
154137,19:26:25.394292,389558,1783941983.648358,1652.5,0.0,93.4,1745.9,0.079521,5.1253,0.00048,0.661674,85.9362,0.103393,1.30844,-6.599999999999994
154185,19:26:25.487759,389558,1783941983.747412,1647.1,0.0,93.3,1740.3,nan,nan,nan,nan,nan,nan,nan,-6.700000000000003
154231,19:26:25.578751,389558,1783941983.851753,1636.2,0.0,90.8,1727.0,0.083585,3.8902,0.000256,0.51828,85.3804,0.078338,0.68113,-9.200000000000003
154278,19:26:25.669277,389558,1783941983.947545,1631.4,0.0,90.4,1721.7,0.098882,3.89837,0.000256,0.504424,84.9446,0.098242,0.614793,-9.599999999999994
154324,19:26:25.768996,389570,1783941984.048217,1621.2,0.0,99.6,1720.8,nan,nan,nan,nan,nan,nan,nan,-0.4000000000000057
154371,19:26:25.860673,389570,1783941984.147014,1622.2,0.0,91.5,1713.7,0.216676,4.71323,0.000256,0.611178,85.2015,0.092066,0.520136,-8.5
154411,19:26:25.952842,389570,1783941984.247068,1613.8,0.0,92.0,1705.8,0.08797,4.25943,0.000288,0.566441,85.9483,0.078721,0.889614,-8.0
154465,19:26:26.045849,389570,1783941984.347811,1605.2,0.0,92.8,1698.0,nan,nan,nan,nan,nan,nan,nan,-7.200000000000003
154511,19:26:26.138052,389570,1783941984.469703,1576.3,0.0,92.0,1668.3,nan,nan,nan,nan,nan,nan,nan,-8.0
154550,19:26:26.229683,389570,1783941984.547013,1591.2,0.0,91.5,1682.7,0.085346,4.97886,0.000256,0.640618,85.0364,0.090785,0.502824,-8.5
154593,19:26:26.321219,389570,1783941984.646859,1583.0,0.0,91.4,1674.4,0.104322,4.03488,0.000224,0.533833,85.4651,0.080834,1.00453,-8.599999999999994
154640,19:26:26.415879,389570,1783941984.747895,1573.5,0.0,94.5,1668.0,nan,nan,nan,nan,nan,nan,nan,-5.5
154686,19:26:26.509305,389570,1783941984.84839,1567.7,0.0,93.2,1660.9,nan,nan,nan,nan,nan,nan,nan,-6.799999999999997
154734,19:26:26.600065,389570,1783941984.947497,1562.0,0.0,90.6,1652.6,nan,nan,nan,nan,nan,nan,nan,-9.400000000000006
154780,19:26:26.691689,389570,1783941985.047486,1552.8,0.0,91.4,1644.2,nan,nan,nan,nan,nan,nan,nan,-8.599999999999994
154826,19:26:26.784412,389570,1783941985.146952,1544.9,0.0,92.5,1637.5,0.087553,5.05442,0.000256,0.649674,85.7465,0.085186,0.76286,-7.5
154874,19:26:26.877925,389570,1783941985.247984,1536.6,0.0,93.3,1629.9,nan,nan,nan,nan,nan,nan,nan,-6.700000000000003
154923,19:26:26.970506,389570,1783941985.348442,1529.6,0.0,92.4,1622.1,nan,nan,nan,nan,nan,nan,nan,-7.599999999999994
154969,19:26:27.063548,389570,1783941985.447385,1523.3,0.0,92.9,1616.2,nan,nan,nan,nan,nan,nan,nan,-7.099999999999994
155023,19:26:27.155841,389570,1783941985.547492,1516.3,0.0,92.0,1608.3,0.086786,4.62183,0.000288,0.663082,85.7102,0.073441,0.670027,-8.0
155075,19:26:27.248037,389570,1783941985.64712,1508.9,0.0,92.0,1600.9,0.083553,4.43351,0.00032,0.607178,85.7459,0.100833,0.883566,-8.0
155132,19:26:27.341287,389570,1783941985.747123,1501.1,0.0,93.1,1594.2,nan,nan,nan,nan,nan,nan,nan,-6.900000000000006
155175,19:26:27.435595,389570,1783941985.847642,1493.8,0.0,94.1,1588.0,0.098817,5.67894,0.00032,0.728715,86.8028,0.082753,0.557065,-5.900000000000006
155225,19:26:27.527192,389570,1783941985.953473,1482.5,0.0,91.2,1573.7,0.094306,4.82564,0.00032,0.604041,84.9379,0.067585,0.496103,-8.799999999999997
155278,19:26:27.618341,389570,1783941986.047555,1479.8,0.0,91.0,1570.8,0.079329,3.88528,0.00048,0.519496,85.9707,0.068993,0.34231,-9.0
155324,19:26:27.711045,389570,1783941986.147661,1470.8,0.0,92.5,1563.4,nan,nan,nan,nan,nan,nan,nan,-7.5
155372,19:26:27.802783,389570,1783941986.24698,1464.2,0.0,91.6,1555.8,nan,nan,nan,nan,nan,nan,nan,-8.400000000000006
155418,19:26:27.895061,389570,1783941986.347681,1455.3,0.0,92.1,1547.4,0.089089,4.65847,0.000512,0.657994,85.7652,0.090049,0.662443,-7.900000000000006
155466,19:26:27.990896,389570,1783941986.44698,1448.3,0.0,95.7,1543.9,nan,nan,nan,nan,nan,nan,nan,-4.299999999999997
155513,19:26:28.084141,389570,1783941986.547503,1443.6,0.0,93.1,1536.6,nan,nan,nan,nan,nan,nan,nan,-6.900000000000006
155560,19:26:28.177668,389570,1783941986.647067,1437.3,0.0,93.3,1530.6,nan,nan,nan,nan,nan,nan,nan,-6.700000000000003
155607,19:26:28.269136,389570,1783941986.747597,1430.2,0.0,91.3,1521.5,0.083937,3.80697,0.0,0.522409,86.1633,0.067297,0.497864,-8.700000000000003
155653,19:26:28.361048,389570,1783941986.847828,1421.5,0.0,91.8,1513.2,0.096257,3.99853,0.000288,0.513928,86.0553,0.10589,0.828077,-8.200000000000003
155701,19:26:28.454774,389570,1783941986.947698,1413.5,0.0,93.5,1507.1,nan,nan,nan,nan,nan,nan,nan,-6.5
155750,19:26:28.547549,389570,1783941987.047118,1407.8,0.0,92.6,1500.4,nan,nan,nan,nan,nan,nan,nan,-7.400000000000006
155794,19:26:28.638960,389570,1783941987.147183,1400.5,0.0,91.2,1491.8,nan,nan,nan,nan,nan,nan,nan,-8.799999999999997
155838,19:26:28.730345,389570,1783941987.247497,1391.6,0.0,91.2,1482.8,0.082753,3.98122,0.000288,0.52116,86.1085,0.069985,0.367109,-8.799999999999997
155881,19:26:28.821696,389570,1783941987.347752,1382.7,0.0,91.2,1473.9,nan,nan,nan,nan,nan,nan,nan,-8.799999999999997
155927,19:26:28.914655,389570,1783941987.447919,1374.0,0.0,92.8,1466.7,nan,nan,nan,nan,nan,nan,nan,-7.200000000000003
155975,19:26:29.010361,389570,1783941987.54776,1367.1,0.0,95.5,1462.6,0.096866,5.64934,0.00032,0.778732,88.1167,0.085601,0.601418,-4.5
156021,19:26:29.105219,389570,1783941987.647105,1363.5,0.0,94.7,1458.1,0.093986,5.54313,0.000288,0.753676,87.1536,0.092578,0.811757,-5.299999999999997
156067,19:26:29.199632,389570,1783941987.747421,1358.0,0.0,94.2,1452.2,0.100354,5.43573,0.000288,0.737995,86.8395,0.103393,0.791501,-5.799999999999997
156115,19:26:29.293700,389570,1783941987.847737,1352.2,0.0,93.8,1446.0,0.094786,5.23851,0.000256,0.670859,86.8243,0.09149,0.724747,-6.200000000000003
156161,19:26:29.388629,389570,1783941987.947313,1346.6,0.0,94.7,1441.3,nan,nan,nan,nan,nan,nan,nan,-5.299999999999997
156209,19:26:29.482861,389570,1783941988.047091,1341.7,0.0,94.1,1435.8,0.103554,5.55324,0.000512,0.734668,86.5178,0.093377,0.857774,-5.900000000000006
156258,19:26:29.577749,389570,1783941988.146895,1336.2,0.0,94.7,1430.9,0.098273,5.24296,0.000384,0.776844,87.6409,0.071362,0.66449,-5.299999999999997
156306,19:26:29.669431,389570,1783941988.247162,1330.7,0.0,91.5,1422.3,0.07997,3.94102,0.000288,0.519656,86.0324,0.073409,0.717708,-8.5
156353,19:26:29.762652,389570,1783941988.346987,1322.6,0.0,93.1,1415.7,0.114658,4.15975,0.000256,0.584298,86.7402,0.16221,1.09765,-6.900000000000006
156402,19:26:29.858577,389570,1783941988.44736,1315.5,0.0,95.7,1411.2,0.094818,5.0059,0.000288,0.716011,87.9381,0.10301,1.63641,-4.299999999999997
156453,19:26:29.954486,389570,1783941988.547088,1311.7,0.0,95.7,1407.4,0.099106,5.74697,0.000512,0.741164,87.5273,0.100193,1.32693,-4.299999999999997
156500,19:26:30.051450,389570,1783941988.64742,1307.3,0.0,96.8,1404.0,nan,nan,nan,nan,nan,nan,nan,-3.200000000000003
156551,19:26:30.147280,389570,1783941988.747896,1303.7,0.0,95.7,1399.4,0.086081,5.60239,0.00048,0.76558,87.7636,0.077697,1.18351,-4.299999999999997
156599,19:26:30.242614,389570,1783941988.847514,1299.9,0.0,95.2,1395.1,0.083586,4.62852,0.000768,0.65153,88.0407,0.089986,1.5175,-4.799999999999997
156645,19:26:30.338390,389570,1783941988.94732,1295.5,0.0,95.6,1391.1,nan,nan,nan,nan,nan,nan,nan,-4.400000000000006
156696,19:26:30.434734,389570,1783941989.047608,1291.0,0.0,96.2,1387.1,0.16109,5.21675,0.000608,0.757868,88.7303,0.117026,1.01624,-3.799999999999997
156743,19:26:30.528627,389570,1783941989.147865,1287.0,0.0,93.7,1380.8,0.083905,4.75867,0.000288,0.637322,86.8608,0.071425,1.03787,-6.299999999999997
156792,19:26:30.623037,389570,1783941989.247848,1280.9,0.0,94.3,1375.2,0.09885,4.02998,0.000288,0.587273,88.1279,0.086241,1.16543,-5.700000000000003
156839,19:26:30.715672,389570,1783941989.347895,1275.3,0.0,92.5,1367.8,0.081217,3.88032,0.000448,0.540904,86.8758,0.069089,0.895246,-7.5
156885,19:26:30.813448,389570,1783941989.447427,1268.4,0.0,97.6,1366.0,0.081793,3.82339,0.000256,0.522888,91.7536,0.072257,1.19138,-2.4000000000000057
156935,19:26:30.908205,389570,1783941989.547253,1266.4,0.0,94.6,1361.0,nan,nan,nan,nan,nan,nan,nan,-5.400000000000006
156983,19:26:31.002700,389570,1783941989.648008,1260.4,0.0,94.3,1354.7,0.088033,4.56846,0.000256,0.58497,87.7361,0.083265,1.11947,-5.700000000000003
157033,19:26:31.097481,389570,1783941989.747077,1255.8,0.0,94.6,1350.4,0.08813,4.78609,0.00032,0.657547,87.3275,0.078625,1.44908,-5.400000000000006
157085,19:26:31.193001,389570,1783941989.847453,1250.2,0.0,95.3,1345.5,0.087777,4.93989,0.00048,0.635242,88.4127,0.070497,0.9852,-4.700000000000003
157136,19:26:31.299516,389564,1783941989.9477,1245.5,0.0,106.3,1351.8,0.254436,10.3706,0.000384,1.48134,92.6287,0.182275,1.1572,6.299999999999997
157185,19:26:31.397317,389564,1783941990.047393,1252.3,0.0,97.6,1349.9,nan,nan,nan,nan,nan,nan,nan,-2.4000000000000057
157231,19:26:31.494136,389564,1783941990.147176,1250.3,0.0,96.6,1347.0,0.123458,5.08539,0.00032,0.725131,89.0565,0.13005,1.33999,-3.4000000000000057
157277,19:26:31.590008,389564,1783941990.246889,1247.4,0.0,95.7,1343.1,0.091586,5.27628,0.000512,0.694443,88.0699,0.116738,1.24636,-4.299999999999997
157323,19:26:31.684885,389564,1783941990.347111,1243.1,0.0,94.7,1337.8,nan,nan,nan,nan,nan,nan,nan,-5.299999999999997
157371,19:26:31.781168,389564,1783941990.447692,1237.4,0.0,96.1,1333.5,nan,nan,nan,nan,nan,nan,nan,-3.9000000000000057
157419,19:26:31.876439,389564,1783941990.547429,1233.9,0.0,95.1,1329.0,0.091201,5.37753,0.000352,0.690411,87.5338,0.114754,1.1212,-4.900000000000006
157468,19:26:31.971702,389564,1783941990.648041,1228.6,0.0,95.0,1323.7,0.111554,4.45473,0.000256,0.558281,88.4953,0.069313,1.17685,-5.0
157516,19:26:32.065399,389564,1783941990.747114,1224.8,0.0,93.5,1318.3,nan,nan,nan,nan,nan,nan,nan,-6.5
157562,19:26:32.160072,389564,1783941990.847186,1218.4,0.0,94.5,1312.9,0.081762,4.13325,0.00048,0.558089,88.613,0.073089,0.89963,-5.5
157612,19:26:32.255045,389564,1783941990.946971,1213.3,0.0,94.7,1308.1,nan,nan,nan,nan,nan,nan,nan,-5.299999999999997
157662,19:26:32.349040,389564,1783941991.047177,1208.0,0.0,93.8,1301.9,0.12477,4.05955,0.00032,0.538601,88.0075,0.098466,0.883374,-6.200000000000003
157710,19:26:32.443280,389564,1783941991.147367,1201.8,0.0,94.1,1295.9,0.084001,4.59748,0.0,0.559304,87.6932,0.068449,0.919535,-5.900000000000006
157758,19:26:32.538671,389564,1783941991.247604,1195.8,0.0,95.3,1291.1,nan,nan,nan,nan,nan,nan,nan,-4.700000000000003
157804,19:26:32.633375,389564,1783941991.347134,1191.7,0.0,94.5,1286.2,0.180514,4.32253,0.000288,0.607817,87.7246,0.12765,1.18879,-5.5
157847,19:26:32.728592,389564,1783941991.447668,1185.9,0.0,95.1,1280.9,nan,nan,nan,nan,nan,nan,nan,-4.900000000000006
157894,19:26:32.822666,389564,1783941991.548095,1180.7,0.0,93.9,1274.6,nan,nan,nan,nan,nan,nan,nan,-6.099999999999994
157942,19:26:32.918000,389564,1783941991.647582,1175.2,0.0,95.2,1270.4,0.157539,3.82224,0.000448,0.524008,89.3997,0.10877,1.01682,-4.799999999999997
157990,19:26:33.012224,389564,1783941991.747227,1171.0,0.0,94.0,1265.0,0.093474,5.38056,0.000512,0.696139,86.7732,0.098625,0.823853,-6.0
158038,19:26:33.108423,389564,1783941991.84709,1165.3,0.0,96.0,1261.3,0.098498,5.86886,0.00032,0.76926,88.1126,0.072001,0.928654,-4.0
158086,19:26:33.203230,389564,1783941991.94758,1161.0,0.0,94.6,1255.6,0.079362,5.05573,0.000512,0.687627,87.1915,0.095682,1.35797,-5.400000000000006
158135,19:26:33.299242,389564,1783941992.047603,1155.8,0.0,95.8,1251.6,0.099041,5.97965,0.000544,0.787852,87.8702,0.101569,0.761996,-4.200000000000003
158181,19:26:33.393532,389564,1783941992.148442,1151.0,0.0,94.1,1245.1,nan,nan,nan,nan,nan,nan,nan,-5.900000000000006
158230,19:26:33.486651,389564,1783941992.247526,1146.2,0.0,92.9,1239.1,0.092162,5.06018,0.000416,0.727307,86.1235,0.082433,0.681611,-7.099999999999994
158280,19:26:33.579754,389564,1783941992.348278,1138.6,0.0,92.9,1231.5,0.092673,4.83691,0.000288,0.671947,86.3575,0.083073,0.635754,-7.099999999999994
158326,19:26:33.673110,389564,1783941992.44791,1132.0,0.0,93.2,1225.2,nan,nan,nan,nan,nan,nan,nan,-6.799999999999997
158373,19:26:33.764442,389564,1783941992.547654,1125.6,0.0,91.2,1216.8,nan,nan,nan,nan,nan,nan,nan,-8.799999999999997
158419,19:26:33.855778,389564,1783941992.647147,1117.5,0.0,91.1,1208.6,0.080833,3.97347,0.000288,0.527336,85.6423,0.067809,0.721291,-8.900000000000006
158471,19:26:33.948766,389564,1783941992.749855,1106.1,0.0,92.9,1198.9,0.096098,4.93973,0.000256,0.695371,86.184,0.099041,0.701707,-7.099999999999994
158515,19:26:34.041087,389564,1783941992.847231,1101.7,0.0,92.2,1193.9,nan,nan,nan,nan,nan,nan,nan,-7.799999999999997
158564,19:26:34.134546,389564,1783941992.947155,1094.1,0.0,93.3,1187.4,0.100066,5.50121,0.000416,0.736492,86.2815,0.072481,0.451047,-6.700000000000003
158611,19:26:34.237370,389571,1783941993.047286,1087.4,0.0,102.7,1190.1,0.234339,10.7876,0.000352,1.55948,89.2053,0.14701,0.50932,2.700000000000003
