timestamp,cpu,event,prev_tid,prev_comm,prev_state,next_tid,next_comm,target_tid,waker_tid,orig_cpu,dest_cpu,selection_reason,raw_event
518002.920721,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.920721:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.920792,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.920792:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.920795,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.920795:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.920807,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.920807:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.920872,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.920872:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.920876,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.920876:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.920884,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.920884:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.920935,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.920935:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.920939,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.920939:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.920952,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.920952:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.921001,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.921001:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.921009,9,sched_switch,29037,mainboard,R,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.921009:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.921028,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.921028:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.92108,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.921080:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.921088,9,sched_switch,29037,mainboard,R,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.921088:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.9211,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.921100:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.921163,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.921163:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.921171,9,sched_switch,29037,mainboard,R,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.921171:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.921187,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.921187:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.921251,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.921251:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.921259,9,sched_switch,29037,mainboard,R,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.921259:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.921274,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.921274:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.92133,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.921330:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.921339,9,sched_switch,29037,mainboard,R,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.921339:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.921354,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.921354:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.921413,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.921413:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.921422,9,sched_switch,29037,mainboard,R,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.921422:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.92144,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.921440:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.921496,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.921496:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.921502,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.921502:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.921516,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.921516:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.92158,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.921580:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.921586,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.921586:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.921602,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.921602:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.921664,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.921664:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.92167,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.921670:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.92168,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.921680:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.921751,0,sched_waking,,,,4087172,kworker/9:2,29037,28990,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 28990 [000] 518002.921751:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.921756,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.921756:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.921769,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.921769:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.921834,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.921834:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.921839,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.921839:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.921848,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.921848:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.921925,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.921925:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.92193,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.921930:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.92194,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.921940:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.921998,0,sched_waking,,,,4087172,kworker/9:2,29037,29186,,,wake_adjacent_to_direct_competitor_run_window,   perf_trace_io 29186 [000] 518002.921998:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.922002,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.922002:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.922011,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.922011:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.922086,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.922086:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.92209,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.922090:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.922099,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.922099:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.922164,0,sched_waking,,,,4087172,kworker/9:2,29037,32974,,,wake_adjacent_to_direct_competitor_run_window,  cyber_recorder 32974 [000] 518002.922164:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.922168,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.922168:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.922176,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.922176:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.922227,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.922227:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.922231,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.922231:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.922241,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.922241:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.922316,0,sched_waking,,,,4087172,kworker/9:2,29037,29774,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29774 [000] 518002.922316:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.922321,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.922321:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.922333,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.922333:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.922393,0,sched_waking,,,,4087172,kworker/9:2,29037,32974,,,wake_adjacent_to_direct_competitor_run_window,  cyber_recorder 32974 [000] 518002.922393:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
518002.922399,9,sched_switch,29037,mainboard,R+,4087172,kworker/9:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [009] 518002.922399:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/9:2 next_pid=4087172 next_prio=120
518002.922409,9,sched_switch,4087172,kworker/9:2,D,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/9:2-mm_ 4087172 [009] 518002.922409:       sched:sched_switch: prev_comm=kworker/9:2 prev_pid=4087172 prev_prio=120 prev_state=D ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.922477,0,sched_waking,,,,4087172,kworker/9:2,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518002.922477:       sched:sched_waking: comm=kworker/9:2 pid=4087172 prio=120 target_cpu=009
